labels,paths
2,/data/kaggle_3.27/additional/Type_2_v2/170.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1701.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1703.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1705.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1708.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1709.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1710.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1712.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1714.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1715.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1719.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/172.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1720.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1721.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1723.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1724.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1726.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1727.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1733.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1734.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1735.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1738.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1740.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1742.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1743.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1744.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1745.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1747.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1749.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/175.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1752.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1753.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1754.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1755.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1756.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1758.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1759.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/176.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1760.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1761.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1763.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1764.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1766.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1770.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1772.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1773.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1776.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1777.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1778.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1780.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1782.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1783.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1788.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/179.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1792.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1795.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/180.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1806.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1808.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1809.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/181.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1811.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1813.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1815.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1816.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1817.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1818.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1819.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/182.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1820.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1821.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1823.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1824.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1827.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/183.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1830.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1833.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1836.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1837.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1838.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1839.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/184.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1840.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1841.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1846.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1847.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1848.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1849.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/185.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1851.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1852.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1857.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1858.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1859.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1862.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1864.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1867.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1869.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/187.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1872.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1873.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1874.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1878.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1879.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/188.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1881.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1882.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1884.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1886.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1887.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/189.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1890.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1892.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1894.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1895.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1896.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1897.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1898.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/190.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1900.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1902.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1903.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1904.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1905.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1906.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1908.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1909.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/191.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1910.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1911.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1915.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1917.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1918.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1919.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/192.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1920.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1921.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1923.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1925.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1926.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1927.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1929.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/193.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1931.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1933.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1934.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1935.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1937.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1938.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1940.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1943.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1945.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1946.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1947.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1950.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1951.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1954.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1955.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1957.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1961.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1962.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1963.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1967.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/197.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1970.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1971.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1972.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1974.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1975.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1976.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1978.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1979.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1981.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1982.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1983.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1984.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1985.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1986.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1988.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1991.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1992.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1993.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1997.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1998.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/1999.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/20.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/200.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2001.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2002.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2004.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2005.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2007.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/201.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2015.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2016.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2018.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2019.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2020.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2021.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2022.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2024.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2025.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2026.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2027.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2029.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/203.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2033.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2034.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2035.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2037.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2038.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2039.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2040.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2041.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2042.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2044.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2045.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2046.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2049.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2050.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2051.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2052.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2053.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2056.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2059.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2061.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2062.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2063.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2066.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2067.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2068.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2069.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2070.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2072.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2073.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2075.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2076.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2078.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2079.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/208.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2080.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2082.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2086.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2088.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2089.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/209.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2090.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2092.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2094.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2096.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2099.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/210.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2100.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2101.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2104.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2105.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2108.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2109.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/211.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2113.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2114.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2115.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2116.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2119.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2120.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2123.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2124.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2125.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2126.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2127.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/213.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2130.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2131.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2132.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2133.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2136.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2138.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2140.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2142.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2145.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2146.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2147.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2148.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/215.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2154.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2155.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2156.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2158.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2159.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2162.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2165.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2167.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2168.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/217.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2170.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2171.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2172.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2173.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2174.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/218.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2181.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2182.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2183.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2188.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/219.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2192.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2197.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/22.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/220.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2200.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2201.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2204.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2205.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2206.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2208.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2212.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2214.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2215.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2216.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2217.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2219.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2220.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2221.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2224.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2226.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2227.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2229.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/223.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2238.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2241.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2242.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2244.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2248.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2249.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/225.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2252.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2253.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2254.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2258.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/226.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2261.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2262.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2263.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2264.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2265.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2266.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2267.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2269.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2270.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2274.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2276.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2277.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2278.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2279.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/228.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2281.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2282.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2283.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2285.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2287.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2292.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2293.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2294.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2297.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2298.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2301.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2302.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2304.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2307.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/231.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2310.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2311.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2312.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2315.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2317.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2319.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/232.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2321.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2323.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2325.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2326.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2328.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2329.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/233.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2330.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2332.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2333.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2334.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2335.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2336.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2337.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2338.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2339.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/234.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2343.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2345.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2346.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2347.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2348.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2350.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2351.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2355.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2358.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2359.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2361.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2363.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2366.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2369.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2370.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2372.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2373.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2374.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2375.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2376.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2378.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2379.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2380.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2382.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2386.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2388.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2389.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/239.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2390.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2393.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2395.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2397.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/240.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2403.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2404.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2405.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2406.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2407.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2409.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/241.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2411.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2412.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2414.jpg
2,/data/kaggle_3.27/additional/Type_2_v2/2415.jpg
